CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
जागेश्‍वर महतो कोइरी,Jagesh Vr Mahato Koiri,धनुषा,dhanusha,4,"(""जागेश्‍वर महतो कोइरी"" OR ""Jagesh Vr Mahato Koiri"") since:2025-09-05"
जितेन्‍द्र दास,Jiten Dr Das,धनुषा,dhanusha,4,"(""जितेन्‍द्र दास"" OR ""Jiten Dr Das"") since:2025-09-05"
दिपक यादव,Deepak Yadav,धनुषा,dhanusha,4,"(""दिपक यादव"" OR ""Deepak Yadav"") since:2025-09-05"
दिपेश कुमार यादव,Dipesh Kumar Yadav,धनुषा,dhanusha,4,"(""दिपेश कुमार यादव"" OR ""Dipesh Kumar Yadav"") since:2025-09-05"
देव नारायण शाह,Dev Narayan Shah,धनुषा,dhanusha,4,"(""देव नारायण शाह"" OR ""Dev Narayan Shah"") since:2025-09-05"
नारायण वास्तोला,Narayan Vastola,धनुषा,dhanusha,4,"(""नारायण वास्तोला"" OR ""Narayan Vastola"") since:2025-09-05"
प्रमोद कुमार यादव,Pramod Kumar Yadav,धनुषा,dhanusha,4,"(""प्रमोद कुमार यादव"" OR ""Pramod Kumar Yadav"") since:2025-09-05"
बिरेन्द्र कुमार यादव,Birendra Kumar Yadav,धनुषा,dhanusha,4,"(""बिरेन्द्र कुमार यादव"" OR ""Birendra Kumar Yadav"") since:2025-09-05"
महाविर यादव,Mhavir Yadav,धनुषा,dhanusha,4,"(""महाविर यादव"" OR ""Mhavir Yadav"") since:2025-09-05"
महेन्द्र यादव,Mahendra Yadav,धनुषा,dhanusha,4,"(""महेन्द्र यादव"" OR ""Mahendra Yadav"") since:2025-09-05"
मिथिलेश कुमार यादव,Mithilesh Kumar Yadav,धनुषा,dhanusha,4,"(""मिथिलेश कुमार यादव"" OR ""Mithilesh Kumar Yadav"") since:2025-09-05"
मुकेश कुमार यादव,Mukesh Kumar Yadav,धनुषा,dhanusha,4,"(""मुकेश कुमार यादव"" OR ""Mukesh Kumar Yadav"") since:2025-09-05"
रघुबीर महासेठ,Rghubir Mhaseth,धनुषा,dhanusha,4,"(""रघुबीर महासेठ"" OR ""Rghubir Mhaseth"") since:2025-09-05"
राकेश कुमार राय,Rakesh Kumar Ray,धनुषा,dhanusha,4,"(""राकेश कुमार राय"" OR ""Rakesh Kumar Ray"") since:2025-09-05"
राकेश चौधरी,Rakesh Chaudhary,धनुषा,dhanusha,4,"(""राकेश चौधरी"" OR ""Rakesh Chaudhary"") since:2025-09-05"
राज  किशोर  महतो ,Raj Kishor Mahato,धनुषा,dhanusha,4,"(""राज  किशोर  महतो "" OR ""Raj Kishor Mahato"") since:2025-09-05"
राज कुमार मह्‍तो,Raj Kumar Mh To,धनुषा,dhanusha,4,"(""राज कुमार मह्‍तो"" OR ""Raj Kumar Mh To"") since:2025-09-05"
राजकिशोर महरा,Rajkishor Mahra,धनुषा,dhanusha,4,"(""राजकिशोर महरा"" OR ""Rajkishor Mahra"") since:2025-09-05"
राजेन्द्र कुमार यादव,Rajendra Kumar Yadav,धनुषा,dhanusha,4,"(""राजेन्द्र कुमार यादव"" OR ""Rajendra Kumar Yadav"") since:2025-09-05"
राजेश कुमार यादव,Rajesh Kumar Yadav,धनुषा,dhanusha,4,"(""राजेश कुमार यादव"" OR ""Rajesh Kumar Yadav"") since:2025-09-05"
राम कुमार महतो कोइरी,Ram Kumar Mahato Koiri,धनुषा,dhanusha,4,"(""राम कुमार महतो कोइरी"" OR ""Ram Kumar Mahato Koiri"") since:2025-09-05"
राम वावु साह हलुवाइ,Ram Vavu Sah Hluvai,धनुषा,dhanusha,4,"(""राम वावु साह हलुवाइ"" OR ""Ram Vavu Sah Hluvai"") since:2025-09-05"
राम हृदय यादब,Ram Hriday Yadav,धनुषा,dhanusha,4,"(""राम हृदय यादब"" OR ""Ram Hriday Yadav"") since:2025-09-05"
रामहृदय महतो,Ramhriday Mahato,धनुषा,dhanusha,4,"(""रामहृदय महतो"" OR ""Ramhriday Mahato"") since:2025-09-05"
वाँवी कुमारी महतो,Vanvi Kumari Mahato,धनुषा,dhanusha,4,"(""वाँवी कुमारी महतो"" OR ""Vanvi Kumari Mahato"") since:2025-09-05"
विनोद कुमार यादव,Vinod Kumar Yadav,धनुषा,dhanusha,4,"(""विनोद कुमार यादव"" OR ""Vinod Kumar Yadav"") since:2025-09-05"
वौवेलाल यादव,Vauvelal Yadav,धनुषा,dhanusha,4,"(""वौवेलाल यादव"" OR ""Vauvelal Yadav"") since:2025-09-05"
संजय कुमार महतो,Sanjay Kumar Mahato,धनुषा,dhanusha,4,"(""संजय कुमार महतो"" OR ""Sanjay Kumar Mahato"") since:2025-09-05"
सतीश कुमार साह,Stish Kumar Sah,धनुषा,dhanusha,4,"(""सतीश कुमार साह"" OR ""Stish Kumar Sah"") since:2025-09-05"
सम्‍पत महतो कोइरि,Sm Pt Mahato Koiri,धनुषा,dhanusha,4,"(""सम्‍पत महतो कोइरि"" OR ""Sm Pt Mahato Koiri"") since:2025-09-05"
सूर्य प्रसाद लामा,Surya Prasad Lama,धनुषा,dhanusha,4,"(""सूर्य प्रसाद लामा"" OR ""Surya Prasad Lama"") since:2025-09-05"
हरि प्रसाद पौडेल,Hari Prasad Paudel,धनुषा,dhanusha,4,"(""हरि प्रसाद पौडेल"" OR ""Hari Prasad Paudel"") since:2025-09-05"
हरि शंकर प्रसाद यादव,Hari Shankar Prasad Yadav,धनुषा,dhanusha,4,"(""हरि शंकर प्रसाद यादव"" OR ""Hari Shankar Prasad Yadav"") since:2025-09-05"
आकाश राना मगर,Akash Rana Magar,गोरखा,gorkha,1,"(""आकाश राना मगर"" OR ""Akash Rana Magar"") since:2025-09-05"
कविता भट्टराई,Kvita Bhattarai,गोरखा,gorkha,1,"(""कविता भट्टराई"" OR ""Kvita Bhattarai"") since:2025-09-05"
केदार मणी खनाल,Kedar Mni Khanal,गोरखा,gorkha,1,"(""केदार मणी खनाल"" OR ""Kedar Mni Khanal"") since:2025-09-05"
जित बहादुर घले,Jit Bahadur Ghle,गोरखा,gorkha,1,"(""जित बहादुर घले"" OR ""Jit Bahadur Ghle"") since:2025-09-05"
देव बहादुर थापा,Dev Bahadur Thapa,गोरखा,gorkha,1,"(""देव बहादुर थापा"" OR ""Dev Bahadur Thapa"") since:2025-09-05"
प्रेम कुमार खत्री,Prem Kumar Khatri,गोरखा,gorkha,1,"(""प्रेम कुमार खत्री"" OR ""Prem Kumar Khatri"") since:2025-09-05"
मनु कुमारी श्रेष्‍ठ,Mnu Kumari Shrestha,गोरखा,gorkha,1,"(""मनु कुमारी श्रेष्‍ठ"" OR ""Mnu Kumari Shrestha"") since:2025-09-05"
राम चन्द्र लामिछाने,Ram Chandra Lamichhane,गोरखा,gorkha,1,"(""राम चन्द्र लामिछाने"" OR ""Ram Chandra Lamichhane"") since:2025-09-05"
रामकाजी राना मगर,Ramkaji Rana Magar,गोरखा,gorkha,1,"(""रामकाजी राना मगर"" OR ""Ramkaji Rana Magar"") since:2025-09-05"
विष्णु प्रसाद रिजाल,Vishnu Prasad Rijal,गोरखा,gorkha,1,"(""विष्णु प्रसाद रिजाल"" OR ""Vishnu Prasad Rijal"") since:2025-09-05"
सुधन गुरुङ,Sudhn Gurung,गोरखा,gorkha,1,"(""सुधन गुरुङ"" OR ""Sudhn Gurung"") since:2025-09-05"
हरि राज अधिकारी,Hari Raj Adhikari,गोरखा,gorkha,1,"(""हरि राज अधिकारी"" OR ""Hari Raj Adhikari"") since:2025-09-05"
कल्पना कुमाल,Kalpana Kumal,गोरखा,gorkha,2,"(""कल्पना कुमाल"" OR ""Kalpana Kumal"") since:2025-09-05"
कविन्द्र बुर्लाकोटी,Kvindr Burlakoti,गोरखा,gorkha,2,"(""कविन्द्र बुर्लाकोटी"" OR ""Kvindr Burlakoti"") since:2025-09-05"
कुल बहादुर बस्नेत,Kul Bahadur Basnet,गोरखा,gorkha,2,"(""कुल बहादुर बस्नेत"" OR ""Kul Bahadur Basnet"") since:2025-09-05"
चूडा प्रसाद ढकाल,Chuda Prasad Dhakal,गोरखा,gorkha,2,"(""चूडा प्रसाद ढकाल"" OR ""Chuda Prasad Dhakal"") since:2025-09-05"
टेक बहादुर प्रधान,Tek Bahadur Pradhan,गोरखा,gorkha,2,"(""टेक बहादुर प्रधान"" OR ""Tek Bahadur Pradhan"") since:2025-09-05"
प्रकाश चन्‍द्र दवाडी,Prakash Chn Dr Dvadi,गोरखा,gorkha,2,"(""प्रकाश चन्‍द्र दवाडी"" OR ""Prakash Chn Dr Dvadi"") since:2025-09-05"
प्रसाद गुरुङ,Prasad Gurung,गोरखा,gorkha,2,"(""प्रसाद गुरुङ"" OR ""Prasad Gurung"") since:2025-09-05"
बलराम तामाङ,Blram Tamang,गोरखा,gorkha,2,"(""बलराम तामाङ"" OR ""Blram Tamang"") since:2025-09-05"
मिलन गुरुङ्ग,Miln Gurung,गोरखा,gorkha,2,"(""मिलन गुरुङ्ग"" OR ""Miln Gurung"") since:2025-09-05"
राम शरण बुढाथोकी,Ram Sharan Budhathoki,गोरखा,gorkha,2,"(""राम शरण बुढाथोकी"" OR ""Ram Sharan Budhathoki"") since:2025-09-05"
लेखनाथ न्यौपाने,Lekhnath Nyaupane,गोरखा,gorkha,2,"(""लेखनाथ न्यौपाने"" OR ""Lekhnath Nyaupane"") since:2025-09-05"
सोम बहादुर गुरुङ,Som Bahadur Gurung,गोरखा,gorkha,2,"(""सोम बहादुर गुरुङ"" OR ""Som Bahadur Gurung"") since:2025-09-05"
हरि पोखरेल,Hari Pokharel,गोरखा,gorkha,2,"(""हरि पोखरेल"" OR ""Hari Pokharel"") since:2025-09-05"
अजित कुमार श्रेष्‍ठ,Ajit Kumar Shrestha,गुल्मी,gulmi,1,"(""अजित कुमार श्रेष्‍ठ"" OR ""Ajit Kumar Shrestha"") since:2025-09-05"
कृष्ण बहादुर सुनार,Krishna Bahadur Sunar,गुल्मी,gulmi,1,"(""कृष्ण बहादुर सुनार"" OR ""Krishna Bahadur Sunar"") since:2025-09-05"
खडक वहादुर गुरुङ,Khadak Bahadur Gurung,गुल्मी,gulmi,1,"(""खडक वहादुर गुरुङ"" OR ""Khadak Bahadur Gurung"") since:2025-09-05"
घन श्‍याम गौतम,Ghn Shyam Gautam,गुल्मी,gulmi,1,"(""घन श्‍याम गौतम"" OR ""Ghn Shyam Gautam"") since:2025-09-05"
चन्द्रकान्त भण्डारी,Chandrakant Bhandari,गुल्मी,gulmi,1,"(""चन्द्रकान्त भण्डारी"" OR ""Chandrakant Bhandari"") since:2025-09-05"
चेतन बहादुर बस्नेत,Chetn Bahadur Basnet,गुल्मी,gulmi,1,"(""चेतन बहादुर बस्नेत"" OR ""Chetn Bahadur Basnet"") since:2025-09-05"
टोप बहादुर थापा,Top Bahadur Thapa,गुल्मी,gulmi,1,"(""टोप बहादुर थापा"" OR ""Top Bahadur Thapa"") since:2025-09-05"
प्रदिप कुमार ज्ञवाली,Pradip Kumar Gyawali,गुल्मी,gulmi,1,"(""प्रदिप कुमार ज्ञवाली"" OR ""Pradip Kumar Gyawali"") since:2025-09-05"
प्रेम प्रसाद श्रेष्‍ठ,Prem Prasad Shrestha,गुल्मी,gulmi,1,"(""प्रेम प्रसाद श्रेष्‍ठ"" OR ""Prem Prasad Shrestha"") since:2025-09-05"
प्रेमलाल भण्‍डारी,Premlal Bhn Dari,गुल्मी,gulmi,1,"(""प्रेमलाल भण्‍डारी"" OR ""Premlal Bhn Dari"") since:2025-09-05"
मेघ बहादुर गाहा,Megh Bahadur Gaha,गुल्मी,gulmi,1,"(""मेघ बहादुर गाहा"" OR ""Megh Bahadur Gaha"") since:2025-09-05"
मैया लक्ष्मी त्यात,Maiya Lakshmi Tyat,गुल्मी,gulmi,1,"(""मैया लक्ष्मी त्यात"" OR ""Maiya Lakshmi Tyat"") since:2025-09-05"
यम बहादुर श्रेष्‍ठ,Ym Bahadur Shrestha,गुल्मी,gulmi,1,"(""यम बहादुर श्रेष्‍ठ"" OR ""Ym Bahadur Shrestha"") since:2025-09-05"
लक्ष्मण भण्डारी,Lakshmana Bhandari,गुल्मी,gulmi,1,"(""लक्ष्मण भण्डारी"" OR ""Lakshmana Bhandari"") since:2025-09-05"
लोक बहादुर थापा,Lok Bahadur Thapa,गुल्मी,gulmi,1,"(""लोक बहादुर थापा"" OR ""Lok Bahadur Thapa"") since:2025-09-05"
विमल ज्ञवाली,Vimal Gyawali,गुल्मी,gulmi,1,"(""विमल ज्ञवाली"" OR ""Vimal Gyawali"") since:2025-09-05"
शेर बहादुर थापा,Sher Bahadur Thapa,गुल्मी,gulmi,1,"(""शेर बहादुर थापा"" OR ""Sher Bahadur Thapa"") since:2025-09-05"
सागर ढकाल,Sagar Dhakal,गुल्मी,gulmi,1,"(""सागर ढकाल"" OR ""Sagar Dhakal"") since:2025-09-05"
सिखा रेश्मी,Sikha Reshmi,गुल्मी,gulmi,1,"(""सिखा रेश्मी"" OR ""Sikha Reshmi"") since:2025-09-05"
सुदर्शन वराल,Sudarshan Baral,गुल्मी,gulmi,1,"(""सुदर्शन वराल"" OR ""Sudarshan Baral"") since:2025-09-05"
सुर्य बहादुर सोनी सुनार,Sury Bahadur Soni Sunar,गुल्मी,gulmi,1,"(""सुर्य बहादुर सोनी सुनार"" OR ""Sury Bahadur Soni Sunar"") since:2025-09-05"
ओम बहादुर गुरुङ्ग,Om Bahadur Gurung,इलाम,ilam,2,"(""ओम बहादुर गुरुङ्ग"" OR ""Om Bahadur Gurung"") since:2025-09-05"
गणेश प्रसाद दुलाल,Ganesh Prasad Dulal,इलाम,ilam,2,"(""गणेश प्रसाद दुलाल"" OR ""Ganesh Prasad Dulal"") since:2025-09-05"
