CandidateName,AGE_YR,Gender,DistrictName,ConstName,PoliticalPartyName,SymbolName
राम प्रसाद पासी,76,पुरुष,कपिलबस्तु,2,राष्ट्रिय जनमत पार्टी,बुल्डोजर
सुमन गिरी,30,पुरुष,कपिलबस्तु,2,नेपाल जनसेवा पार्टी,सेतो र कालो रङगको जुत्ता
प्रेम बहादुर वि.क,40,पुरुष,कपिलबस्तु,2,आम जनता पार्टी(एकल चुनाव चिन्ह),मोबाइल
अब्दुल गफ्फार अन्सारी,34,पुरुष,कपिलबस्तु,2,स्वतन्त्र,सिरिन्ज
अरुण तिवारी,31,पुरुष,कपिलबस्तु,2,स्वतन्त्र,हेल्मेट
ईब्राहिम पठान,50,पुरुष,कपिलबस्तु,2,स्वतन्त्र,प्रेसर कुकर
कृष्‍ण चन्द्र पासी,48,पुरुष,कपिलबस्तु,2,स्वतन्त्र,कङ्‌गारु
टोमनाथ कुर्मी,42,पुरुष,कपिलबस्तु,2,स्वतन्त्र,मुढा
तारा प्रसाद अधिकारी,54,पुरुष,कपिलबस्तु,2,स्वतन्त्र,कैंची
महेश कुर्मी,38,पुरुष,कपिलबस्तु,2,स्वतन्त्र,कप र प्लेट
राकेश कुर्मी,48,पुरुष,कपिलबस्तु,2,स्वतन्त्र,स्टुल
राम प्रसाद पौडेल,46,पुरुष,कपिलबस्तु,2,स्वतन्त्र,त्रिभुज
विजय नन्द चौवे,62,पुरुष,कपिलबस्तु,2,स्वतन्त्र,झ्याली
सरताज अहमद मु,32,पुरुष,कपिलबस्तु,2,स्वतन्त्र,पानीको जार
बीरेन्द्र कुमार कानोडिया,66,पुरुष,कपिलबस्तु,3,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),सुर्य
अभिषेक प्रताप शाह,43,पुरुष,कपिलबस्तु,3,नेपाली काँग्रेस,रुख
एहसान अहमद खाँ,62,पुरुष,कपिलबस्तु,3,नेपाली कम्युनिष्ट पार्टी,पाँचकुने तारा
