CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
तेजु लाल चौधरी,Teju Lal Chaudhary,सप्तरी,saptari,4,"""तेजु लाल चौधरी"" since:2025-09-05","""Teju Lal Chaudhary"" since:2025-09-05","(""तेजु लाल चौधरी"" OR ""Teju Lal Chaudhary"") since:2025-09-05",saptari_4.csv
दुर्गा प्रसाद यादव,Durga Prasad Yadav,सप्तरी,saptari,4,"""दुर्गा प्रसाद यादव"" since:2025-09-05","""Durga Prasad Yadav"" since:2025-09-05","(""दुर्गा प्रसाद यादव"" OR ""Durga Prasad Yadav"") since:2025-09-05",saptari_4.csv
प्रेम कुमारी महरा,Prem Kumari Mhra,सप्तरी,saptari,4,"""प्रेम कुमारी महरा"" since:2025-09-05","""Prem Kumari Mhra"" since:2025-09-05","(""प्रेम कुमारी महरा"" OR ""Prem Kumari Mhra"") since:2025-09-05",saptari_4.csv
मो. जाकीर अली,Mo Jakir Ali,सप्तरी,saptari,4,"""मो. जाकीर अली"" since:2025-09-05","""Mo Jakir Ali"" since:2025-09-05","(""मो. जाकीर अली"" OR ""Mo Jakir Ali"") since:2025-09-05",saptari_4.csv
राम नारायण साह,Ram Narayan Sah,सप्तरी,saptari,4,"""राम नारायण साह"" since:2025-09-05","""Ram Narayan Sah"" since:2025-09-05","(""राम नारायण साह"" OR ""Ram Narayan Sah"") since:2025-09-05",saptari_4.csv
रामवावु रजक,Ramvavu Rjk,सप्तरी,saptari,4,"""रामवावु रजक"" since:2025-09-05","""Ramvavu Rjk"" since:2025-09-05","(""रामवावु रजक"" OR ""Ramvavu Rjk"") since:2025-09-05",saptari_4.csv
रामा कान्त चौधरी,Rama Kant Chaudhary,सप्तरी,saptari,4,"""रामा कान्त चौधरी"" since:2025-09-05","""Rama Kant Chaudhary"" since:2025-09-05","(""रामा कान्त चौधरी"" OR ""Rama Kant Chaudhary"") since:2025-09-05",saptari_4.csv
रामेश्‍वर मंडल धानुक,Ramesh Vr Mndl Dhanuk,सप्तरी,saptari,4,"""रामेश्‍वर मंडल धानुक"" since:2025-09-05","""Ramesh Vr Mndl Dhanuk"" since:2025-09-05","(""रामेश्‍वर मंडल धानुक"" OR ""Ramesh Vr Mndl Dhanuk"") since:2025-09-05",saptari_4.csv
रुप कुमार न्यौपाने,Rup Kumar Nyaupane,सप्तरी,saptari,4,"""रुप कुमार न्यौपाने"" since:2025-09-05","""Rup Kumar Nyaupane"" since:2025-09-05","(""रुप कुमार न्यौपाने"" OR ""Rup Kumar Nyaupane"") since:2025-09-05",saptari_4.csv
रुवी कुमारी कर्ण,Ruvi Kumari Krn,सप्तरी,saptari,4,"""रुवी कुमारी कर्ण"" since:2025-09-05","""Ruvi Kumari Krn"" since:2025-09-05","(""रुवी कुमारी कर्ण"" OR ""Ruvi Kumari Krn"") since:2025-09-05",saptari_4.csv
वाँवी सिंह,Vanvi Sinh,सप्तरी,saptari,4,"""वाँवी सिंह"" since:2025-09-05","""Vanvi Sinh"" since:2025-09-05","(""वाँवी सिंह"" OR ""Vanvi Sinh"") since:2025-09-05",saptari_4.csv
विनोद कुमार मंडल,Vinod Kumar Mndl,सप्तरी,saptari,4,"""विनोद कुमार मंडल"" since:2025-09-05","""Vinod Kumar Mndl"" since:2025-09-05","(""विनोद कुमार मंडल"" OR ""Vinod Kumar Mndl"") since:2025-09-05",saptari_4.csv
विशो कुमार यादव,Visho Kumar Yadav,सप्तरी,saptari,4,"""विशो कुमार यादव"" since:2025-09-05","""Visho Kumar Yadav"" since:2025-09-05","(""विशो कुमार यादव"" OR ""Visho Kumar Yadav"") since:2025-09-05",saptari_4.csv
शिव कुमार कापैर,Shiv Kumar Kapair,सप्तरी,saptari,4,"""शिव कुमार कापैर"" since:2025-09-05","""Shiv Kumar Kapair"" since:2025-09-05","(""शिव कुमार कापैर"" OR ""Shiv Kumar Kapair"") since:2025-09-05",saptari_4.csv
श्‍यामसुन्‍दर साहु,Sh Yamsun Dr Sahu,सप्तरी,saptari,4,"""श्‍यामसुन्‍दर साहु"" since:2025-09-05","""Sh Yamsun Dr Sahu"" since:2025-09-05","(""श्‍यामसुन्‍दर साहु"" OR ""Sh Yamsun Dr Sahu"") since:2025-09-05",saptari_4.csv
संजीव कुमार साह,Snjiv Kumar Sah,सप्तरी,saptari,4,"""संजीव कुमार साह"" since:2025-09-05","""Snjiv Kumar Sah"" since:2025-09-05","(""संजीव कुमार साह"" OR ""Snjiv Kumar Sah"") since:2025-09-05",saptari_4.csv
संतोष प्रसाद सिंह,Sntosh Prasad Sinh,सप्तरी,saptari,4,"""संतोष प्रसाद सिंह"" since:2025-09-05","""Sntosh Prasad Sinh"" since:2025-09-05","(""संतोष प्रसाद सिंह"" OR ""Sntosh Prasad Sinh"") since:2025-09-05",saptari_4.csv
सनम कुमारी चौधरी ,Snm Kumari Chaudhary,सप्तरी,saptari,4,"""सनम कुमारी चौधरी "" since:2025-09-05","""Snm Kumari Chaudhary"" since:2025-09-05","(""सनम कुमारी चौधरी "" OR ""Snm Kumari Chaudhary"") since:2025-09-05",saptari_4.csv
सिताराम साह,Sitaram Sah,सप्तरी,saptari,4,"""सिताराम साह"" since:2025-09-05","""Sitaram Sah"" since:2025-09-05","(""सिताराम साह"" OR ""Sitaram Sah"") since:2025-09-05",saptari_4.csv
सुनिल कुमार यादव,Sunil Kumar Yadav,सप्तरी,saptari,4,"""सुनिल कुमार यादव"" since:2025-09-05","""Sunil Kumar Yadav"" since:2025-09-05","(""सुनिल कुमार यादव"" OR ""Sunil Kumar Yadav"") since:2025-09-05",saptari_4.csv
अमृत लाल वोम्जन,Amrit Lal Vomjn,सर्लाही,sarlahi,1,"""अमृत लाल वोम्जन"" since:2025-09-05","""Amrit Lal Vomjn"" since:2025-09-05","(""अमृत लाल वोम्जन"" OR ""Amrit Lal Vomjn"") since:2025-09-05",sarlahi_1.csv
अरुण कुमार महत्तो  सुडी,Arun Kumar Mhtto Sudi,सर्लाही,sarlahi,1,"""अरुण कुमार महत्तो  सुडी"" since:2025-09-05","""Arun Kumar Mhtto Sudi"" since:2025-09-05","(""अरुण कुमार महत्तो  सुडी"" OR ""Arun Kumar Mhtto Sudi"") since:2025-09-05",sarlahi_1.csv
इनरजीत साह तेली,Inrjit Sah Teli,सर्लाही,sarlahi,1,"""इनरजीत साह तेली"" since:2025-09-05","""Inrjit Sah Teli"" since:2025-09-05","(""इनरजीत साह तेली"" OR ""Inrjit Sah Teli"") since:2025-09-05",sarlahi_1.csv
गम्भीर हरी अधिकारी,Gmbhir Hri Adhikari,सर्लाही,sarlahi,1,"""गम्भीर हरी अधिकारी"" since:2025-09-05","""Gmbhir Hri Adhikari"" since:2025-09-05","(""गम्भीर हरी अधिकारी"" OR ""Gmbhir Hri Adhikari"") since:2025-09-05",sarlahi_1.csv
छत्र बहादुर डुम्जन,Chhtr Bahadur Dumjn,सर्लाही,sarlahi,1,"""छत्र बहादुर डुम्जन"" since:2025-09-05","""Chhtr Bahadur Dumjn"" since:2025-09-05","(""छत्र बहादुर डुम्जन"" OR ""Chhtr Bahadur Dumjn"") since:2025-09-05",sarlahi_1.csv
जितेन्द्र प्रसाद साह रौनियार,Jitendr Prasad Sah Rauniyar,सर्लाही,sarlahi,1,"""जितेन्द्र प्रसाद साह रौनियार"" since:2025-09-05","""Jitendr Prasad Sah Rauniyar"" since:2025-09-05","(""जितेन्द्र प्रसाद साह रौनियार"" OR ""Jitendr Prasad Sah Rauniyar"") since:2025-09-05",sarlahi_1.csv
टेक बहादुर श्रेष्ठ,Tek Bahadur Shrestha,सर्लाही,sarlahi,1,"""टेक बहादुर श्रेष्ठ"" since:2025-09-05","""Tek Bahadur Shrestha"" since:2025-09-05","(""टेक बहादुर श्रेष्ठ"" OR ""Tek Bahadur Shrestha"") since:2025-09-05",sarlahi_1.csv
तैयव मन्सुर,Taiyv Mnsur,सर्लाही,sarlahi,1,"""तैयव मन्सुर"" since:2025-09-05","""Taiyv Mnsur"" since:2025-09-05","(""तैयव मन्सुर"" OR ""Taiyv Mnsur"") since:2025-09-05",sarlahi_1.csv
नितिमा भण्डारी (कार्की),Nitima Bhandari Karki,सर्लाही,sarlahi,1,"""नितिमा भण्डारी (कार्की)"" since:2025-09-05","""Nitima Bhandari Karki"" since:2025-09-05","(""नितिमा भण्डारी (कार्की)"" OR ""Nitima Bhandari Karki"") since:2025-09-05",sarlahi_1.csv
प्रमोद साह,Prmod Sah,सर्लाही,sarlahi,1,"""प्रमोद साह"" since:2025-09-05","""Prmod Sah"" since:2025-09-05","(""प्रमोद साह"" OR ""Prmod Sah"") since:2025-09-05",sarlahi_1.csv
भरत  चौधरी ,Bharat Chaudhary,सर्लाही,sarlahi,1,"""भरत  चौधरी "" since:2025-09-05","""Bharat Chaudhary"" since:2025-09-05","(""भरत  चौधरी "" OR ""Bharat Chaudhary"") since:2025-09-05",sarlahi_1.csv
मनोज कुमार देबकोटा,Mnoj Kumar Debkota,सर्लाही,sarlahi,1,"""मनोज कुमार देबकोटा"" since:2025-09-05","""Mnoj Kumar Debkota"" since:2025-09-05","(""मनोज कुमार देबकोटा"" OR ""Mnoj Kumar Debkota"") since:2025-09-05",sarlahi_1.csv
माधो पासवान दुसाध,Madho Pasvan Dusadh,सर्लाही,sarlahi,1,"""माधो पासवान दुसाध"" since:2025-09-05","""Madho Pasvan Dusadh"" since:2025-09-05","(""माधो पासवान दुसाध"" OR ""Madho Pasvan Dusadh"") since:2025-09-05",sarlahi_1.csv
मो. अस्‍फाक,Mo As Phak,सर्लाही,sarlahi,1,"""मो. अस्‍फाक"" since:2025-09-05","""Mo As Phak"" since:2025-09-05","(""मो. अस्‍फाक"" OR ""Mo As Phak"") since:2025-09-05",sarlahi_1.csv
मोहन पासवान,Mohn Pasvan,सर्लाही,sarlahi,1,"""मोहन पासवान"" since:2025-09-05","""Mohn Pasvan"" since:2025-09-05","(""मोहन पासवान"" OR ""Mohn Pasvan"") since:2025-09-05",sarlahi_1.csv
रमाकान्त कापर,Rmakant Kapr,सर्लाही,sarlahi,1,"""रमाकान्त कापर"" since:2025-09-05","""Rmakant Kapr"" since:2025-09-05","(""रमाकान्त कापर"" OR ""Rmakant Kapr"") since:2025-09-05",sarlahi_1.csv
राजा राम पासवान,Raja Ram Pasvan,सर्लाही,sarlahi,1,"""राजा राम पासवान"" since:2025-09-05","""Raja Ram Pasvan"" since:2025-09-05","(""राजा राम पासवान"" OR ""Raja Ram Pasvan"") since:2025-09-05",sarlahi_1.csv
राम कलास,Ram Klas,सर्लाही,sarlahi,1,"""राम कलास"" since:2025-09-05","""Ram Klas"" since:2025-09-05","(""राम कलास"" OR ""Ram Klas"") since:2025-09-05",sarlahi_1.csv
राम दुलार महतो,Ram Dular Mahato,सर्लाही,sarlahi,1,"""राम दुलार महतो"" since:2025-09-05","""Ram Dular Mahato"" since:2025-09-05","(""राम दुलार महतो"" OR ""Ram Dular Mahato"") since:2025-09-05",sarlahi_1.csv
राम प्रकाश चौधरी,Ram Prakash Chaudhary,सर्लाही,sarlahi,1,"""राम प्रकाश चौधरी"" since:2025-09-05","""Ram Prakash Chaudhary"" since:2025-09-05","(""राम प्रकाश चौधरी"" OR ""Ram Prakash Chaudhary"") since:2025-09-05",sarlahi_1.csv
रामपरिक्षण यादव,Ramprikshn Yadav,सर्लाही,sarlahi,1,"""रामपरिक्षण यादव"" since:2025-09-05","""Ramprikshn Yadav"" since:2025-09-05","(""रामपरिक्षण यादव"" OR ""Ramprikshn Yadav"") since:2025-09-05",sarlahi_1.csv
रेवत कुमार अधिकारी,Revt Kumar Adhikari,सर्लाही,sarlahi,1,"""रेवत कुमार अधिकारी"" since:2025-09-05","""Revt Kumar Adhikari"" since:2025-09-05","(""रेवत कुमार अधिकारी"" OR ""Revt Kumar Adhikari"") since:2025-09-05",sarlahi_1.csv
लुमडी प्रसाद धिमाल,Lumdi Prasad Dhimal,सर्लाही,sarlahi,1,"""लुमडी प्रसाद धिमाल"" since:2025-09-05","""Lumdi Prasad Dhimal"" since:2025-09-05","(""लुमडी प्रसाद धिमाल"" OR ""Lumdi Prasad Dhimal"") since:2025-09-05",sarlahi_1.csv
विकाश कुमार ठाकुर,Vikash Kumar Thakur,सर्लाही,sarlahi,1,"""विकाश कुमार ठाकुर"" since:2025-09-05","""Vikash Kumar Thakur"" since:2025-09-05","(""विकाश कुमार ठाकुर"" OR ""Vikash Kumar Thakur"") since:2025-09-05",sarlahi_1.csv
शम्भु लाल श्रेष्ठ,Shmbhu Lal Shrestha,सर्लाही,sarlahi,1,"""शम्भु लाल श्रेष्ठ"" since:2025-09-05","""Shmbhu Lal Shrestha"" since:2025-09-05","(""शम्भु लाल श्रेष्ठ"" OR ""Shmbhu Lal Shrestha"") since:2025-09-05",sarlahi_1.csv
श्रीन्जय महतो,Shrinjy Mahato,सर्लाही,sarlahi,1,"""श्रीन्जय महतो"" since:2025-09-05","""Shrinjy Mahato"" since:2025-09-05","(""श्रीन्जय महतो"" OR ""Shrinjy Mahato"") since:2025-09-05",sarlahi_1.csv
सुमन हरि अधिकारी,Sumn Hari Adhikari,सर्लाही,sarlahi,1,"""सुमन हरि अधिकारी"" since:2025-09-05","""Sumn Hari Adhikari"" since:2025-09-05","(""सुमन हरि अधिकारी"" OR ""Sumn Hari Adhikari"") since:2025-09-05",sarlahi_1.csv
सुर्य नारायण राय यादव,Sury Narayan Ray Yadav,सर्लाही,sarlahi,1,"""सुर्य नारायण राय यादव"" since:2025-09-05","""Sury Narayan Ray Yadav"" since:2025-09-05","(""सुर्य नारायण राय यादव"" OR ""Sury Narayan Ray Yadav"") since:2025-09-05",sarlahi_1.csv
