CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
देबेन्‍द्र यादव,Deben Dr Yadav,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""देबेन्‍द्र यादव"" since:2025-09-05","""Deben Dr Yadav"" since:2025-09-05","(""देबेन्‍द्र यादव"" OR ""Deben Dr Yadav"") since:2025-09-05",nawalparasi_west_2.csv
देवेन्द्र पौडेल,Devendra Paudel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""देवेन्द्र पौडेल"" since:2025-09-05","""Devendra Paudel"" since:2025-09-05","(""देवेन्द्र पौडेल"" OR ""Devendra Paudel"") since:2025-09-05",nawalparasi_west_2.csv
धुब्र बहादुर प्रधान,Dhubr Bahadur Pradhan,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""धुब्र बहादुर प्रधान"" since:2025-09-05","""Dhubr Bahadur Pradhan"" since:2025-09-05","(""धुब्र बहादुर प्रधान"" OR ""Dhubr Bahadur Pradhan"") since:2025-09-05",nawalparasi_west_2.csv
ध्रुव प्रसाद कहार,Dhruv Prasad Khar,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""ध्रुव प्रसाद कहार"" since:2025-09-05","""Dhruv Prasad Khar"" since:2025-09-05","(""ध्रुव प्रसाद कहार"" OR ""Dhruv Prasad Khar"") since:2025-09-05",nawalparasi_west_2.csv
नरेन्द्र कुमार गुप्‍ता,Narendra Kumar Gupta,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""नरेन्द्र कुमार गुप्‍ता"" since:2025-09-05","""Narendra Kumar Gupta"" since:2025-09-05","(""नरेन्द्र कुमार गुप्‍ता"" OR ""Narendra Kumar Gupta"") since:2025-09-05",nawalparasi_west_2.csv
पार्वता पौड्याल,Parvta Paudyal,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""पार्वता पौड्याल"" since:2025-09-05","""Parvta Paudyal"" since:2025-09-05","(""पार्वता पौड्याल"" OR ""Parvta Paudyal"") since:2025-09-05",nawalparasi_west_2.csv
प्रेम प्रसाद ढकाल,Prem Prasad Dhakal,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""प्रेम प्रसाद ढकाल"" since:2025-09-05","""Prem Prasad Dhakal"" since:2025-09-05","(""प्रेम प्रसाद ढकाल"" OR ""Prem Prasad Dhakal"") since:2025-09-05",nawalparasi_west_2.csv
भीम बहादुर थापा क्षेत्री,Bhim Bahadur Thapa Chhetri,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""भीम बहादुर थापा क्षेत्री"" since:2025-09-05","""Bhim Bahadur Thapa Chhetri"" since:2025-09-05","(""भीम बहादुर थापा क्षेत्री"" OR ""Bhim Bahadur Thapa Chhetri"") since:2025-09-05",nawalparasi_west_2.csv
मनोज हरिजन,Manoj Hrijn,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""मनोज हरिजन"" since:2025-09-05","""Manoj Hrijn"" since:2025-09-05","(""मनोज हरिजन"" OR ""Manoj Hrijn"") since:2025-09-05",nawalparasi_west_2.csv
यु बहादुर राना,Yu Bahadur Rana,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""यु बहादुर राना"" since:2025-09-05","""Yu Bahadur Rana"" since:2025-09-05","(""यु बहादुर राना"" OR ""Yu Bahadur Rana"") since:2025-09-05",nawalparasi_west_2.csv
रञ्जना सुवाल,Ranjana Suval,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""रञ्जना सुवाल"" since:2025-09-05","""Ranjana Suval"" since:2025-09-05","(""रञ्जना सुवाल"" OR ""Ranjana Suval"") since:2025-09-05",nawalparasi_west_2.csv
राजेन्द्र प्रसाद यादव,Rajendra Prasad Yadav,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""राजेन्द्र प्रसाद यादव"" since:2025-09-05","""Rajendra Prasad Yadav"" since:2025-09-05","(""राजेन्द्र प्रसाद यादव"" OR ""Rajendra Prasad Yadav"") since:2025-09-05",nawalparasi_west_2.csv
राम बहादुर केवट,Ram Bahadur Kevt,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""राम बहादुर केवट"" since:2025-09-05","""Ram Bahadur Kevt"" since:2025-09-05","(""राम बहादुर केवट"" OR ""Ram Bahadur Kevt"") since:2025-09-05",nawalparasi_west_2.csv
लाल बहादुर कुवर,Lal Bahadur Kuvr,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""लाल बहादुर कुवर"" since:2025-09-05","""Lal Bahadur Kuvr"" since:2025-09-05","(""लाल बहादुर कुवर"" OR ""Lal Bahadur Kuvr"") since:2025-09-05",nawalparasi_west_2.csv
लेखनाथ खरेल,Lekhnath Khrel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""लेखनाथ खरेल"" since:2025-09-05","""Lekhnath Khrel"" since:2025-09-05","(""लेखनाथ खरेल"" OR ""Lekhnath Khrel"") since:2025-09-05",nawalparasi_west_2.csv
विष्णु प्रसाद पौडेल,Vishnu Prasad Paudel,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""विष्णु प्रसाद पौडेल"" since:2025-09-05","""Vishnu Prasad Paudel"" since:2025-09-05","(""विष्णु प्रसाद पौडेल"" OR ""Vishnu Prasad Paudel"") since:2025-09-05",nawalparasi_west_2.csv
विष्‍णु प्रसाद ढकाल,Vishnu Prasad Dhakal,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""विष्‍णु प्रसाद ढकाल"" since:2025-09-05","""Vishnu Prasad Dhakal"" since:2025-09-05","(""विष्‍णु प्रसाद ढकाल"" OR ""Vishnu Prasad Dhakal"") since:2025-09-05",nawalparasi_west_2.csv
संजय कुमार हरिजन,Sanjay Kumar Hrijn,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""संजय कुमार हरिजन"" since:2025-09-05","""Sanjay Kumar Hrijn"" since:2025-09-05","(""संजय कुमार हरिजन"" OR ""Sanjay Kumar Hrijn"") since:2025-09-05",nawalparasi_west_2.csv
सन्जय हरिजन,Sanjay Hrijn,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""सन्जय हरिजन"" since:2025-09-05","""Sanjay Hrijn"" since:2025-09-05","(""सन्जय हरिजन"" OR ""Sanjay Hrijn"") since:2025-09-05",nawalparasi_west_2.csv
सुरेश तेली,Suresh Teli,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""सुरेश तेली"" since:2025-09-05","""Suresh Teli"" since:2025-09-05","(""सुरेश तेली"" OR ""Suresh Teli"") since:2025-09-05",nawalparasi_west_2.csv
हद्दीस अलि मिया,Hddis Ali Miya,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""हद्दीस अलि मिया"" since:2025-09-05","""Hddis Ali Miya"" since:2025-09-05","(""हद्दीस अलि मिया"" OR ""Hddis Ali Miya"") since:2025-09-05",nawalparasi_west_2.csv
हरि नारायण हरिजन,Hari Narayan Hrijn,नवलपरासी (बर्दघाट सुस्ता पश्चिम),nawalparasi_west,2,"""हरि नारायण हरिजन"" since:2025-09-05","""Hari Narayan Hrijn"" since:2025-09-05","(""हरि नारायण हरिजन"" OR ""Hari Narayan Hrijn"") since:2025-09-05",nawalparasi_west_2.csv
अमित तमाङ,Amit Tamang,नुवाकोट,nuwakot,1,"""अमित तमाङ"" since:2025-09-05","""Amit Tamang"" since:2025-09-05","(""अमित तमाङ"" OR ""Amit Tamang"") since:2025-09-05",nuwakot_1.csv
कुमार राना मगर,Kumar Rana Magar,नुवाकोट,nuwakot,1,"""कुमार राना मगर"" since:2025-09-05","""Kumar Rana Magar"" since:2025-09-05","(""कुमार राना मगर"" OR ""Kumar Rana Magar"") since:2025-09-05",nuwakot_1.csv
चेपे तामाङ,Chepe Tamang,नुवाकोट,nuwakot,1,"""चेपे तामाङ"" since:2025-09-05","""Chepe Tamang"" since:2025-09-05","(""चेपे तामाङ"" OR ""Chepe Tamang"") since:2025-09-05",nuwakot_1.csv
दावा फेन्‍जु लामा / तामाङ,Dawa Phen Ju Lama Tamang,नुवाकोट,nuwakot,1,"""दावा फेन्‍जु लामा / तामाङ"" since:2025-09-05","""Dawa Phen Ju Lama Tamang"" since:2025-09-05","(""दावा फेन्‍जु लामा / तामाङ"" OR ""Dawa Phen Ju Lama Tamang"") since:2025-09-05",nuwakot_1.csv
प्रकाश शरण महत,Prakash Sharan Mahat,नुवाकोट,nuwakot,1,"""प्रकाश शरण महत"" since:2025-09-05","""Prakash Sharan Mahat"" since:2025-09-05","(""प्रकाश शरण महत"" OR ""Prakash Sharan Mahat"") since:2025-09-05",nuwakot_1.csv
बद्री मैनाली,Badri Mainali,नुवाकोट,nuwakot,1,"""बद्री मैनाली"" since:2025-09-05","""Badri Mainali"" since:2025-09-05","(""बद्री मैनाली"" OR ""Badri Mainali"") since:2025-09-05",nuwakot_1.csv
बिमल थापा,Biml Thapa,नुवाकोट,nuwakot,1,"""बिमल थापा"" since:2025-09-05","""Biml Thapa"" since:2025-09-05","(""बिमल थापा"" OR ""Biml Thapa"") since:2025-09-05",nuwakot_1.csv
महेन्द्र तामाङ,Mahendra Tamang,नुवाकोट,nuwakot,1,"""महेन्द्र तामाङ"" since:2025-09-05","""Mahendra Tamang"" since:2025-09-05","(""महेन्द्र तामाङ"" OR ""Mahendra Tamang"") since:2025-09-05",nuwakot_1.csv
माधव थापा,Madhav Thapa,नुवाकोट,nuwakot,1,"""माधव थापा"" since:2025-09-05","""Madhav Thapa"" since:2025-09-05","(""माधव थापा"" OR ""Madhav Thapa"") since:2025-09-05",nuwakot_1.csv
रविन्द्र डंगोल,Rabindra Dangol,नुवाकोट,nuwakot,1,"""रविन्द्र डंगोल"" since:2025-09-05","""Rabindra Dangol"" since:2025-09-05","(""रविन्द्र डंगोल"" OR ""Rabindra Dangol"") since:2025-09-05",nuwakot_1.csv
राजन गौतम,Rajan Gautam,नुवाकोट,nuwakot,1,"""राजन गौतम"" since:2025-09-05","""Rajan Gautam"" since:2025-09-05","(""राजन गौतम"" OR ""Rajan Gautam"") since:2025-09-05",nuwakot_1.csv
राजु थापा,Raju Thapa,नुवाकोट,nuwakot,1,"""राजु थापा"" since:2025-09-05","""Raju Thapa"" since:2025-09-05","(""राजु थापा"" OR ""Raju Thapa"") since:2025-09-05",nuwakot_1.csv
रामेश्‍वर भण्डारी,Rameshwar Bhandari,नुवाकोट,nuwakot,1,"""रामेश्‍वर भण्डारी"" since:2025-09-05","""Rameshwar Bhandari"" since:2025-09-05","(""रामेश्‍वर भण्डारी"" OR ""Rameshwar Bhandari"") since:2025-09-05",nuwakot_1.csv
विक्रम तिमिल्सिना,Vikram Timilsina,नुवाकोट,nuwakot,1,"""विक्रम तिमिल्सिना"" since:2025-09-05","""Vikram Timilsina"" since:2025-09-05","(""विक्रम तिमिल्सिना"" OR ""Vikram Timilsina"") since:2025-09-05",nuwakot_1.csv
विबेक सिलवाल,Vibek Silval,नुवाकोट,nuwakot,1,"""विबेक सिलवाल"" since:2025-09-05","""Vibek Silval"" since:2025-09-05","(""विबेक सिलवाल"" OR ""Vibek Silval"") since:2025-09-05",nuwakot_1.csv
संजिव गुरुङ,Snjiv Gurung,नुवाकोट,nuwakot,1,"""संजिव गुरुङ"" since:2025-09-05","""Snjiv Gurung"" since:2025-09-05","(""संजिव गुरुङ"" OR ""Snjiv Gurung"") since:2025-09-05",nuwakot_1.csv
हित बहादुर तामाङ,Hit Bahadur Tamang,नुवाकोट,nuwakot,1,"""हित बहादुर तामाङ"" since:2025-09-05","""Hit Bahadur Tamang"" since:2025-09-05","(""हित बहादुर तामाङ"" OR ""Hit Bahadur Tamang"") since:2025-09-05",nuwakot_1.csv
होम बहादुर राई,Hom Bahadur Rai,नुवाकोट,nuwakot,1,"""होम बहादुर राई"" since:2025-09-05","""Hom Bahadur Rai"" since:2025-09-05","(""होम बहादुर राई"" OR ""Hom Bahadur Rai"") since:2025-09-05",nuwakot_1.csv
