Name,District,ConstNo,Party,Keywords,FileSaveName,DistrictEng
मुकेश यादव,धनुषा,3,स्वतन्त्र,"""मुकेश यादव"" धनुषा 3",dhanusha_3.csv,Dhanusha
राज कुमार भण्डारी,धनुषा,3,स्वतन्त्र,"""राज कुमार भण्डारी"" धनुषा 3",dhanusha_3.csv,Dhanusha
राज कुमारी साह,धनुषा,3,स्वतन्त्र,"""राज कुमारी साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
राजु कुमार साह,धनुषा,3,स्वतन्त्र,"""राजु कुमार साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
रामसरोज साह,धनुषा,3,स्वतन्त्र,"""रामसरोज साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
रोशन यादव,धनुषा,3,स्वतन्त्र,"""रोशन यादव"" धनुषा 3",dhanusha_3.csv,Dhanusha
विनोद कर्ण,धनुषा,3,स्वतन्त्र,"""विनोद कर्ण"" धनुषा 3",dhanusha_3.csv,Dhanusha
श्याम किशोर साह,धनुषा,3,स्वतन्त्र,"""श्याम किशोर साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
सीता देवी,धनुषा,3,स्वतन्त्र,"""सीता देवी"" धनुषा 3",dhanusha_3.csv,Dhanusha
सीता देवी साह,धनुषा,3,स्वतन्त्र,"""सीता देवी साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
सीताराम महतो,धनुषा,3,स्वतन्त्र,"""सीताराम महतो"" धनुषा 3",dhanusha_3.csv,Dhanusha
सुनिल साह,धनुषा,3,स्वतन्त्र,"""सुनिल साह"" धनुषा 3",dhanusha_3.csv,Dhanusha
सुरैत मंडल,धनुषा,3,स्वतन्त्र,"""सुरैत मंडल"" धनुषा 3",dhanusha_3.csv,Dhanusha
सुवदार यादव,धनुषा,3,स्वतन्त्र,"""सुवदार यादव"" धनुषा 3",dhanusha_3.csv,Dhanusha
हरि नारायण यादव,धनुषा,3,स्वतन्त्र,"""हरि नारायण यादव"" धनुषा 3",dhanusha_3.csv,Dhanusha
रघुबीर महासेठ,धनुषा,4,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),"""रघुबीर महासेठ"" धनुषा 4",dhanusha_4.csv,Dhanusha
महेन्द्र यादव,धनुषा,4,नेपाली काँग्रेस,"""महेन्द्र यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
संजय कुमार महतो,धनुषा,4,नेपाली कम्युनिष्ट पार्टी,"""संजय कुमार महतो"" धनुषा 4",dhanusha_4.csv,Dhanusha
राज  किशोर  महतो ,धनुषा,4,राष्ट्रिय स्वतन्त्र पार्टी,"""राज  किशोर  महतो"" धनुषा 4",dhanusha_4.csv,Dhanusha
राम वावु साह हलुवाइ,धनुषा,4,राष्ट्रिय प्रजातन्त्र पार्टी,"""राम वावु साह हलुवाइ"" धनुषा 4",dhanusha_4.csv,Dhanusha
कृष्ण चन्द्र प्रसाद साह,धनुषा,4,"जनता समाजवादी पार्टी, नेपाल","""कृष्ण चन्द्र प्रसाद साह"" धनुषा 4",dhanusha_4.csv,Dhanusha
इन्द्रजित कुमार यादब,धनुषा,4,जनमत पार्टी,"""इन्द्रजित कुमार यादब"" धनुषा 4",dhanusha_4.csv,Dhanusha
राकेश कुमार राय,धनुषा,4,प्रगतिशील लोकतान्त्रिक पार्टी,"""राकेश कुमार राय"" धनुषा 4",dhanusha_4.csv,Dhanusha
सूर्य प्रसाद लामा,धनुषा,4,मंगोल नेशनल अर्गनाइजेसन,"""सूर्य प्रसाद लामा"" धनुषा 4",dhanusha_4.csv,Dhanusha
जितेन्‍द्र दास,धनुषा,4,राष्ट्रिय एकता दल,"""जितेन्‍द्र दास"" धनुषा 4",dhanusha_4.csv,Dhanusha
देव नारायण शाह,धनुषा,4,नेपाल कम्युनिस्ट पार्टी (माओवादी),"""देव नारायण शाह"" धनुषा 4",dhanusha_4.csv,Dhanusha
महाविर यादव,धनुषा,4,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),"""महाविर यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
सम्‍पत महतो कोइरि,धनुषा,4,आम जनता पार्टी(एकल चुनाव चिन्ह),"""सम्‍पत महतो कोइरि"" धनुषा 4",dhanusha_4.csv,Dhanusha
अनिल कुमार चौधरी,धनुषा,4,स्वतन्त्र,"""अनिल कुमार चौधरी"" धनुषा 4",dhanusha_4.csv,Dhanusha
जागेश्‍वर महतो कोइरी,धनुषा,4,स्वतन्त्र,"""जागेश्‍वर महतो कोइरी"" धनुषा 4",dhanusha_4.csv,Dhanusha
जंग बहादुर यादव,धनुषा,4,स्वतन्त्र,"""जंग बहादुर यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
दिपक यादव,धनुषा,4,स्वतन्त्र,"""दिपक यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
दिपेश कुमार यादव,धनुषा,4,स्वतन्त्र,"""दिपेश कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
नारायण वास्तोला,धनुषा,4,स्वतन्त्र,"""नारायण वास्तोला"" धनुषा 4",dhanusha_4.csv,Dhanusha
प्रमोद कुमार यादव,धनुषा,4,स्वतन्त्र,"""प्रमोद कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
बिरेन्द्र कुमार यादव,धनुषा,4,स्वतन्त्र,"""बिरेन्द्र कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
मिथिलेश कुमार यादव,धनुषा,4,स्वतन्त्र,"""मिथिलेश कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
मुकेश कुमार यादव,धनुषा,4,स्वतन्त्र,"""मुकेश कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
राकेश चौधरी,धनुषा,4,स्वतन्त्र,"""राकेश चौधरी"" धनुषा 4",dhanusha_4.csv,Dhanusha
राज कुमार मह्‍तो,धनुषा,4,स्वतन्त्र,"""राज कुमार मह्‍तो"" धनुषा 4",dhanusha_4.csv,Dhanusha
राजकिशोर महरा,धनुषा,4,स्वतन्त्र,"""राजकिशोर महरा"" धनुषा 4",dhanusha_4.csv,Dhanusha
राजेन्द्र कुमार यादव,धनुषा,4,स्वतन्त्र,"""राजेन्द्र कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
राजेश कुमार यादव,धनुषा,4,स्वतन्त्र,"""राजेश कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
राम कुमार महतो कोइरी,धनुषा,4,स्वतन्त्र,"""राम कुमार महतो कोइरी"" धनुषा 4",dhanusha_4.csv,Dhanusha
राम हृदय यादब,धनुषा,4,स्वतन्त्र,"""राम हृदय यादब"" धनुषा 4",dhanusha_4.csv,Dhanusha
रामहृदय महतो,धनुषा,4,स्वतन्त्र,"""रामहृदय महतो"" धनुषा 4",dhanusha_4.csv,Dhanusha
वाँवी कुमारी महतो,धनुषा,4,स्वतन्त्र,"""वाँवी कुमारी महतो"" धनुषा 4",dhanusha_4.csv,Dhanusha
विनोद कुमार यादव,धनुषा,4,स्वतन्त्र,"""विनोद कुमार यादव"" धनुषा 4",dhanusha_4.csv,Dhanusha
