CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
धन बहादुर बस्नेत,Dhan Bahadur Basnet,रूपन्देही,rupandehi,3,"(""धन बहादुर बस्नेत"" OR ""Dhan Bahadur Basnet"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
नन्द कुमारी थापा,Nanda Kumari Thapa,रूपन्देही,rupandehi,3,"(""नन्द कुमारी थापा"" OR ""Nanda Kumari Thapa"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
नबाब मुसलमान,Nabab Musalman,रूपन्देही,rupandehi,3,"(""नबाब मुसलमान"" OR ""Nabab Musalman"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
फैज अहमद खाँ,Phaij Ahmad Khan,रूपन्देही,rupandehi,3,"(""फैज अहमद खाँ"" OR ""Phaij Ahmad Khan"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
बद्रे आलम मुसलमान,Badre Alam Musalman,रूपन्देही,rupandehi,3,"(""बद्रे आलम मुसलमान"" OR ""Badre Alam Musalman"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
बासु देव घिमिरे,Basu Dev Ghimire,रूपन्देही,rupandehi,3,"(""बासु देव घिमिरे"" OR ""Basu Dev Ghimire"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
बिशाल गुप्‍ता,Bishal Gupta,रूपन्देही,rupandehi,3,"(""बिशाल गुप्‍ता"" OR ""Bishal Gupta"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
महेन्द्र यादव,Mahendra Yadav,रूपन्देही,rupandehi,3,"(""महेन्द्र यादव"" OR ""Mahendra Yadav"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
मोजीब अलि मुसलमान,Mojib Ali Musalman,रूपन्देही,rupandehi,3,"(""मोजीब अलि मुसलमान"" OR ""Mojib Ali Musalman"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
मोहन थापा,Mohan Thapa,रूपन्देही,rupandehi,3,"(""मोहन थापा"" OR ""Mohan Thapa"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
मोहम्मदमुर्तजा साह,Mohammad Murtaza Sah,रूपन्देही,rupandehi,3,"(""मोहम्मदमुर्तजा साह"" OR ""Mohammad Murtaza Sah"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
राजु गौडेल,Raju Gaudel,रूपन्देही,rupandehi,3,"(""राजु गौडेल"" OR ""Raju Gaudel"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
राधेश्‍याम तेली गुप्‍ता,Radheshyam Teli Gupta,रूपन्देही,rupandehi,3,"(""राधेश्‍याम तेली गुप्‍ता"" OR ""Radheshyam Teli Gupta"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
लाल वहादुर राना,Lal Bahadur Rana,रूपन्देही,rupandehi,3,"(""लाल वहादुर राना"" OR ""Lal Bahadur Rana"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
विष्णु बहादुर राना,Vishnu Bahadur Rana,रूपन्देही,rupandehi,3,"(""विष्णु बहादुर राना"" OR ""Vishnu Bahadur Rana"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
शंकर प्रसाद ज्ञवाली,Shankar Prasad Gyawali,रूपन्देही,rupandehi,3,"(""शंकर प्रसाद ज्ञवाली"" OR ""Shankar Prasad Gyawali"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
श्रीनिवास यादव,Shrinivas Yadav,रूपन्देही,rupandehi,3,"(""श्रीनिवास यादव"" OR ""Shrinivas Yadav"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
सचिन राना,Sachin Rana,रूपन्देही,rupandehi,3,"(""सचिन राना"" OR ""Sachin Rana"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
सरोज सिंह चौधरी,Saroj Singh Chaudhary,रूपन्देही,rupandehi,3,"(""सरोज सिंह चौधरी"" OR ""Saroj Singh Chaudhary"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
सुग्रिम चाई,Sugrim Chhai,रूपन्देही,rupandehi,3,"(""सुग्रिम चाई"" OR ""Sugrim Chhai"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
सुशील गुरुङ्ग,Sushil Gurung,रूपन्देही,rupandehi,3,"(""सुशील गुरुङ्ग"" OR ""Sushil Gurung"") (""rupandehi"" OR ""constituency"") since:2025-09-05"
अजय  कुमार  दास ,Ajay Kumar Das,सप्तरी,saptari,2,"(""अजय  कुमार  दास"" OR ""Ajay Kumar Das"") (""saptari"" OR ""constituency"") since:2025-09-05"
अनिश अंसारी,Anish Ansari,सप्तरी,saptari,2,"(""अनिश अंसारी"" OR ""Anish Ansari"") (""saptari"" OR ""constituency"") since:2025-09-05"
अफरोज आलम,Afroz Alam,सप्तरी,saptari,2,"(""अफरोज आलम"" OR ""Afroz Alam"") (""saptari"" OR ""constituency"") since:2025-09-05"
अभिनाष कुमार सिंह,Abhinash Kumar Singh,सप्तरी,saptari,2,"(""अभिनाष कुमार सिंह"" OR ""Abhinash Kumar Singh"") (""saptari"" OR ""constituency"") since:2025-09-05"
अम्‍विका देवी साफी,Ambika Devi Safi,सप्तरी,saptari,2,"(""अम्‍विका देवी साफी"" OR ""Ambika Devi Safi"") (""saptari"" OR ""constituency"") since:2025-09-05"
इन्द्रसागर गुप्‍ता,Indrasagar Gupta,सप्तरी,saptari,2,"(""इन्द्रसागर गुप्‍ता"" OR ""Indrasagar Gupta"") (""saptari"" OR ""constituency"") since:2025-09-05"
उमेश कुमार यादव,Umesh Kumar Yadav,सप्तरी,saptari,2,"(""उमेश कुमार यादव"" OR ""Umesh Kumar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
किसुनदेव राम,Kisundev Ram,सप्तरी,saptari,2,"(""किसुनदेव राम"" OR ""Kisundev Ram"") (""saptari"" OR ""constituency"") since:2025-09-05"
चन्द्र कान्त राउत,Chandra Kant Raut,सप्तरी,saptari,2,"(""चन्द्र कान्त राउत"" OR ""Chandra Kant Raut"") (""saptari"" OR ""constituency"") since:2025-09-05"
जितेन्द्र कुमार यादव,Jitendra Kumar Yadav,सप्तरी,saptari,2,"(""जितेन्द्र कुमार यादव"" OR ""Jitendra Kumar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
त्रिभुवन खंग,Tribhuvan Khang,सप्तरी,saptari,2,"(""त्रिभुवन खंग"" OR ""Tribhuvan Khang"") (""saptari"" OR ""constituency"") since:2025-09-05"
दिपक कुमार मंडल,Deepak Kumar Mandal,सप्तरी,saptari,2,"(""दिपक कुमार मंडल"" OR ""Deepak Kumar Mandal"") (""saptari"" OR ""constituency"") since:2025-09-05"
दिपक चौधरी,Deepak Chaudhary,सप्तरी,saptari,2,"(""दिपक चौधरी"" OR ""Deepak Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
निलम कुमारी यादव,Nilam Kumari Yadav,सप्तरी,saptari,2,"(""निलम कुमारी यादव"" OR ""Nilam Kumari Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
पारशमणि यादव,Parshamani Yadav,सप्तरी,saptari,2,"(""पारशमणि यादव"" OR ""Parshamani Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
प्रेम कुमार यादव,Prem Kumar Yadav,सप्तरी,saptari,2,"(""प्रेम कुमार यादव"" OR ""Prem Kumar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
मोहम्मद जियाउल रहमान,Mohammad Ziaul Rahman,सप्तरी,saptari,2,"(""मोहम्मद जियाउल रहमान"" OR ""Mohammad Ziaul Rahman"") (""saptari"" OR ""constituency"") since:2025-09-05"
रन्जु कुमारी झा (ठाकुर),Ranju Kumari Jha (Thakur),सप्तरी,saptari,2,"(""रन्जु कुमारी झा (ठाकुर)"" OR ""Ranju Kumari Jha (Thakur)"") (""saptari"" OR ""constituency"") since:2025-09-05"
राज कुमार मण्डल,Raj Kumar Mandal,सप्तरी,saptari,2,"(""राज कुमार मण्डल"" OR ""Raj Kumar Mandal"") (""saptari"" OR ""constituency"") since:2025-09-05"
राम कुमार यादव,Ram Kumar Yadav,सप्तरी,saptari,2,"(""राम कुमार यादव"" OR ""Ram Kumar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
राम बिलास ठाकुर,Ram Bilas Thakur,सप्तरी,saptari,2,"(""राम बिलास ठाकुर"" OR ""Ram Bilas Thakur"") (""saptari"" OR ""constituency"") since:2025-09-05"
रामजी यादव,Ramji Yadav,सप्तरी,saptari,2,"(""रामजी यादव"" OR ""Ramji Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
वलराम प्रसाद यादव,Balram Prasad Yadav,सप्तरी,saptari,2,"(""वलराम प्रसाद यादव"" OR ""Balram Prasad Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
विनोदानन्द झा,Vinodananda Jha,सप्तरी,saptari,2,"(""विनोदानन्द झा"" OR ""Vinodananda Jha"") (""saptari"" OR ""constituency"") since:2025-09-05"
विन्दु कुमारी चौधरी,Vindu Kumari Chaudhary,सप्तरी,saptari,2,"(""विन्दु कुमारी चौधरी"" OR ""Vindu Kumari Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
विशेश्‍वर यादव,Visheshwar Yadav,सप्तरी,saptari,2,"(""विशेश्‍वर यादव"" OR ""Visheshwar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
शरद सिंह यादव,Sharad Singh Yadav,सप्तरी,saptari,2,"(""शरद सिंह यादव"" OR ""Sharad Singh Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
संजय कुमार चौधरी,Sanjay Kumar Chaudhary,सप्तरी,saptari,2,"(""संजय कुमार चौधरी"" OR ""Sanjay Kumar Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
सतिश कुमार सिंह,Satish Kumar Singh,सप्तरी,saptari,2,"(""सतिश कुमार सिंह"" OR ""Satish Kumar Singh"") (""saptari"" OR ""constituency"") since:2025-09-05"
सन्तोष कुमार रजक,Santosh Kumar Rajak,सप्तरी,saptari,2,"(""सन्तोष कुमार रजक"" OR ""Santosh Kumar Rajak"") (""saptari"" OR ""constituency"") since:2025-09-05"
साधना  दास ,Sadhna Das,सप्तरी,saptari,2,"(""साधना  दास"" OR ""Sadhna Das"") (""saptari"" OR ""constituency"") since:2025-09-05"
सुनिल राज दास,Sunil Raj Das,सप्तरी,saptari,2,"(""सुनिल राज दास"" OR ""Sunil Raj Das"") (""saptari"" OR ""constituency"") since:2025-09-05"
सुर्यनाथ प्रसाद यादव,Suryanath Prasad Yadav,सप्तरी,saptari,2,"(""सुर्यनाथ प्रसाद यादव"" OR ""Suryanath Prasad Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
सुशीला कुमारी साह,Sushila Kumari Sah,सप्तरी,saptari,2,"(""सुशीला कुमारी साह"" OR ""Sushila Kumari Sah"") (""saptari"" OR ""constituency"") since:2025-09-05"
अमर कान्त चौधरी,Amar Kant Chaudhary,सप्तरी,saptari,3,"(""अमर कान्त चौधरी"" OR ""Amar Kant Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
अरुण कुमार साह,Arun Kumar Sah,सप्तरी,saptari,3,"(""अरुण कुमार साह"" OR ""Arun Kumar Sah"") (""saptari"" OR ""constituency"") since:2025-09-05"
उपेन्द्र यादव,Upendr Yadav,सप्तरी,saptari,3,"(""उपेन्द्र यादव"" OR ""Upendr Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
उम्देश्‍वर प्रसाद साहु,Umdeshwar Prasad Sahu,सप्तरी,saptari,3,"(""उम्देश्‍वर प्रसाद साहु"" OR ""Umdeshwar Prasad Sahu"") (""saptari"" OR ""constituency"") since:2025-09-05"
ओम प्रकाश विश्‍वकर्मा,Om Prakash Vishwakarma,सप्तरी,saptari,3,"(""ओम प्रकाश विश्‍वकर्मा"" OR ""Om Prakash Vishwakarma"") (""saptari"" OR ""constituency"") since:2025-09-05"
कोशिला देवी पासवान,Koshila Devi Paswan,सप्तरी,saptari,3,"(""कोशिला देवी पासवान"" OR ""Koshila Devi Paswan"") (""saptari"" OR ""constituency"") since:2025-09-05"
कौशल कुमारी चौधरी,Kaushal Kumari Chaudhary,सप्तरी,saptari,3,"(""कौशल कुमारी चौधरी"" OR ""Kaushal Kumari Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
गजेन्द्र कुमार मण्डल,Gajendra Kumar Mandal,सप्तरी,saptari,3,"(""गजेन्द्र कुमार मण्डल"" OR ""Gajendra Kumar Mandal"") (""saptari"" OR ""constituency"") since:2025-09-05"
जय नारायण मंडल,Jay Narayan Mandal,सप्तरी,saptari,3,"(""जय नारायण मंडल"" OR ""Jay Narayan Mandal"") (""saptari"" OR ""constituency"") since:2025-09-05"
ताराकान्त चौधरी,Tarakant Chaudhary,सप्तरी,saptari,3,"(""ताराकान्त चौधरी"" OR ""Tarakant Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
दिनेश कुमार यादव,Dinesh Kumar Yadav,सप्तरी,saptari,3,"(""दिनेश कुमार यादव"" OR ""Dinesh Kumar Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
दुवी लाल यादव,Duvi Lal Yadav,सप्तरी,saptari,3,"(""दुवी लाल यादव"" OR ""Duvi Lal Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
धनिक लाल चौधरी,Dhanik Lal Chaudhary,सप्तरी,saptari,3,"(""धनिक लाल चौधरी"" OR ""Dhanik Lal Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
परमेश्‍वर लाल साह,Parmeshwar Lal Sah,सप्तरी,saptari,3,"(""परमेश्‍वर लाल साह"" OR ""Parmeshwar Lal Sah"") (""saptari"" OR ""constituency"") since:2025-09-05"
प्रभु नारायण चौधरी,Prabhu Narayan Chaudhary,सप्तरी,saptari,3,"(""प्रभु नारायण चौधरी"" OR ""Prabhu Narayan Chaudhary"") (""saptari"" OR ""constituency"") since:2025-09-05"
प्रभु प्रसाद साह,Prabhu Prasad Sah,सप्तरी,saptari,3,"(""प्रभु प्रसाद साह"" OR ""Prabhu Prasad Sah"") (""saptari"" OR ""constituency"") since:2025-09-05"
महादेव राम,Mahadev Ram,सप्तरी,saptari,3,"(""महादेव राम"" OR ""Mahadev Ram"") (""saptari"" OR ""constituency"") since:2025-09-05"
रजिया देवी सदा,Rajiya Devi Sada,सप्तरी,saptari,3,"(""रजिया देवी सदा"" OR ""Rajiya Devi Sada"") (""saptari"" OR ""constituency"") since:2025-09-05"
संतोष कुमार चमन,Santosh Kumar Chaman,सप्तरी,saptari,3,"(""संतोष कुमार चमन"" OR ""Santosh Kumar Chaman"") (""saptari"" OR ""constituency"") since:2025-09-05"
सरिता कुमारी यादव,Sarita Kumari Yadav,सप्तरी,saptari,3,"(""सरिता कुमारी यादव"" OR ""Sarita Kumari Yadav"") (""saptari"" OR ""constituency"") since:2025-09-05"
सुरेन्द्र प्रसाद शर्मा,Surendra Prasad Sharma,सप्तरी,saptari,3,"(""सुरेन्द्र प्रसाद शर्मा"" OR ""Surendra Prasad Sharma"") (""saptari"" OR ""constituency"") since:2025-09-05"
हरी नारायण पासमान,Hari Narayan Paswan,सप्तरी,saptari,3,"(""हरी नारायण पासमान"" OR ""Hari Narayan Paswan"") (""saptari"" OR ""constituency"") since:2025-09-05"
अब्दुल कुदुस मंसुरी,Abdul Kudus Mnsuri,सर्लाही,sarlahi,2,"(""अब्दुल कुदुस मंसुरी"" OR ""Abdul Kudus Mnsuri"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
उमेश कुमार सिंह,Umesh Kumar Singh,सर्लाही,sarlahi,2,"(""उमेश कुमार सिंह"" OR ""Umesh Kumar Singh"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
कंचन चौधरी,Kanchan Chaudhary,सर्लाही,sarlahi,2,"(""कंचन चौधरी"" OR ""Kanchan Chaudhary"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
कृष्ण यादव,Krishna Yadav,सर्लाही,sarlahi,2,"(""कृष्ण यादव"" OR ""Krishna Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
गुन्जेश्‍वर प्रसाद शाह,Gunjeshwar Prasad Shah,सर्लाही,sarlahi,2,"(""गुन्जेश्‍वर प्रसाद शाह"" OR ""Gunjeshwar Prasad Shah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
चन्द्र भुषण साह,Chandra Bhushan Sah,सर्लाही,sarlahi,2,"(""चन्द्र भुषण साह"" OR ""Chandra Bhushan Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
चन्ेश्वर साह,Chaneshwar Sah,सर्लाही,sarlahi,2,"(""चन्ेश्वर साह"" OR ""Chaneshwar Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
डा.सरोज कुमार,Dr. Saroj Kumar,सर्लाही,sarlahi,2,"(""डा.सरोज कुमार"" OR ""Dr. Saroj Kumar"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
तेज नारायण मुसहर,Tej Narayan Musahar,सर्लाही,sarlahi,2,"(""तेज नारायण मुसहर"" OR ""Tej Narayan Musahar"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
दिपेश कुमार यादव,Dipesh Kumar Yadav,सर्लाही,sarlahi,2,"(""दिपेश कुमार यादव"" OR ""Dipesh Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
नागेन्द्र चौधरी,Nagendra Chaudhary,सर्लाही,sarlahi,2,"(""नागेन्द्र चौधरी"" OR ""Nagendra Chaudhary"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
नागेश्‍वर साह,Nageshwar Sah,सर्लाही,sarlahi,2,"(""नागेश्‍वर साह"" OR ""Nageshwar Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
भरत चौधरी,Bharat Chaudhary,सर्लाही,sarlahi,2,"(""भरत चौधरी"" OR ""Bharat Chaudhary"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
मनोज कुमार  यादव,Manoj Kumar Yadav,सर्लाही,sarlahi,2,"(""मनोज कुमार  यादव"" OR ""Manoj Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
मनोज कुमार यादव,Manoj Kumar Yadav,सर्लाही,sarlahi,2,"(""मनोज कुमार यादव"" OR ""Manoj Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
मनोज कुमार राय,Manoj Kumar Ray,सर्लाही,sarlahi,2,"(""मनोज कुमार राय"" OR ""Manoj Kumar Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
महिन्द्र राय यादव,Mahindra Ray Yadav,सर्लाही,sarlahi,2,"(""महिन्द्र राय यादव"" OR ""Mahindra Ray Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रजी अहमद,Raji Ahmad,सर्लाही,sarlahi,2,"(""रजी अहमद"" OR ""Raji Ahmad"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रबिन महतो,Rabin Mahato,सर्लाही,sarlahi,2,"(""रबिन महतो"" OR ""Rabin Mahato"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राज किशोर राय यादव,Raj Kishor Ray Yadav,सर्लाही,sarlahi,2,"(""राज किशोर राय यादव"" OR ""Raj Kishor Ray Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राजेन्द्र महतो,Rajendra Mahato,सर्लाही,sarlahi,2,"(""राजेन्द्र महतो"" OR ""Rajendra Mahato"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम अधिन राय,Ram Adhin Ray,सर्लाही,sarlahi,2,"(""राम अधिन राय"" OR ""Ram Adhin Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम केवल राय,Ram Kewal Ray,सर्लाही,sarlahi,2,"(""राम केवल राय"" OR ""Ram Kewal Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम नरेश राम,Ram Naresh Ram,सर्लाही,sarlahi,2,"(""राम नरेश राम"" OR ""Ram Naresh Ram"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम नाथ साह,Ram Nath Sah,सर्लाही,sarlahi,2,"(""राम नाथ साह"" OR ""Ram Nath Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम नारायण राय,Ram Narayan Ray,सर्लाही,sarlahi,2,"(""राम नारायण राय"" OR ""Ram Narayan Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रामबावु राय,Rambavu Ray,सर्लाही,sarlahi,2,"(""रामबावु राय"" OR ""Rambavu Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
विकाउ राय,Vikau Ray,सर्लाही,sarlahi,2,"(""विकाउ राय"" OR ""Vikau Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
विपीन कापर,Vipin Kapar,सर्लाही,sarlahi,2,"(""विपीन कापर"" OR ""Vipin Kapar"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
विरेन्द्र ठाकुर लोहार,Virendra Thakur Lohar,सर्लाही,sarlahi,2,"(""विरेन्द्र ठाकुर लोहार"" OR ""Virendra Thakur Lohar"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
सत्य नारायण चौधरी कलवार,Satya Narayan Chaudhary Kalwar,सर्लाही,sarlahi,2,"(""सत्य नारायण चौधरी कलवार"" OR ""Satya Narayan Chaudhary Kalwar"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अजय ओझा,Ajay Ojha,सर्लाही,sarlahi,4,"(""अजय ओझा"" OR ""Ajay Ojha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अमनिश कुमार यादव,Amnish Kumar Yadav,सर्लाही,sarlahi,4,"(""अमनिश कुमार यादव"" OR ""Amnish Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अमरेश कुमार सिह,Amresh Kumar Sih,सर्लाही,sarlahi,4,"(""अमरेश कुमार सिह"" OR ""Amresh Kumar Sih"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अमित रंजन सिंह,Amit Ranjan Singh,सर्लाही,sarlahi,4,"(""अमित रंजन सिंह"" OR ""Amit Ranjan Singh"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अम्बुज प्रसाद साह,Ambuj Prasad Sah,सर्लाही,sarlahi,4,"(""अम्बुज प्रसाद साह"" OR ""Ambuj Prasad Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
अरविन्द कुमार ठाकुर,Arvind Kumar Thakur,सर्लाही,sarlahi,4,"(""अरविन्द कुमार ठाकुर"" OR ""Arvind Kumar Thakur"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
उदय कान्‍त मिश्र,Uday Kant Mishra,सर्लाही,sarlahi,4,"(""उदय कान्‍त मिश्र"" OR ""Uday Kant Mishra"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
कमलेश मण्डल,Kamlesh Mandal,सर्लाही,sarlahi,4,"(""कमलेश मण्डल"" OR ""Kamlesh Mandal"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
गगन कुमार थापा,Gagan Thapa,सर्लाही,sarlahi,4,"(""गगन कुमार थापा"" OR ""Gagan Thapa"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
गनेश प्रसाद सिंह,Ganesh Prasad Singh,सर्लाही,sarlahi,4,"(""गनेश प्रसाद सिंह"" OR ""Ganesh Prasad Singh"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
चुन चुन भण्डारी,Chun Chun Bhandari,सर्लाही,sarlahi,4,"(""चुन चुन भण्डारी"" OR ""Chun Chun Bhandari"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
छोटेलाल कुमार यादव,Chhotelal Kumar Yadav,सर्लाही,sarlahi,4,"(""छोटेलाल कुमार यादव"" OR ""Chhotelal Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
जय शंकर सिंह कुशवाहा,Jay Shankar Singh Kushwaha,सर्लाही,sarlahi,4,"(""जय शंकर सिंह कुशवाहा"" OR ""Jay Shankar Singh Kushwaha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
ज्ञानेन्द्र प्रसाद कुशवाहा,Gyanendra Prasad Kushwaha,सर्लाही,sarlahi,4,"(""ज्ञानेन्द्र प्रसाद कुशवाहा"" OR ""Gyanendra Prasad Kushwaha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
धिरज ठाकुर,Dhiraj Thakur,सर्लाही,sarlahi,4,"(""धिरज ठाकुर"" OR ""Dhiraj Thakur"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
नरेन्द्र प्रसाद सिंह,Narendra Prasad Singh,सर्लाही,sarlahi,4,"(""नरेन्द्र प्रसाद सिंह"" OR ""Narendra Prasad Singh"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
निलेश कुमार यादव,Nilesh Kumar Yadav,सर्लाही,sarlahi,4,"(""निलेश कुमार यादव"" OR ""Nilesh Kumar Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
पीताम्वर सिंह कुशवाहा,Pitambar Singh Kushwaha,सर्लाही,sarlahi,4,"(""पीताम्वर सिंह कुशवाहा"" OR ""Pitambar Singh Kushwaha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
प्रदीप कुमार झा,Pradip Kumar Jha,सर्लाही,sarlahi,4,"(""प्रदीप कुमार झा"" OR ""Pradip Kumar Jha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
मधुमाला कुमारी यादव,Madhumala Kumari Yadav,सर्लाही,sarlahi,4,"(""मधुमाला कुमारी यादव"" OR ""Madhumala Kumari Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
महेश मंडल धानुक,Mahesh Mandal Dhanuk,सर्लाही,sarlahi,4,"(""महेश मंडल धानुक"" OR ""Mahesh Mandal Dhanuk"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
मुकेश प्रसाद कुशवाहा,Mukesh Prasad Kushwaha,सर्लाही,sarlahi,4,"(""मुकेश प्रसाद कुशवाहा"" OR ""Mukesh Prasad Kushwaha"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रजनिस राय,Rajnis Ray,सर्लाही,sarlahi,4,"(""रजनिस राय"" OR ""Rajnis Ray"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रमण मिश्र,Raman Mishra,सर्लाही,sarlahi,4,"(""रमण मिश्र"" OR ""Raman Mishra"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राकेश कुमार मिश्र,Rakesh Kumar Mishra,सर्लाही,sarlahi,4,"(""राकेश कुमार मिश्र"" OR ""Rakesh Kumar Mishra"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
राम प्रवेश यादव,Ram Pravesh Yadav,सर्लाही,sarlahi,4,"(""राम प्रवेश यादव"" OR ""Ram Pravesh Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रामचरित्र सहनी,Ramcharitra Sahani,सर्लाही,sarlahi,4,"(""रामचरित्र सहनी"" OR ""Ramcharitra Sahani"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रामनाथ  प्रसाद  साह ,Ramnath Prasad Sah,सर्लाही,sarlahi,4,"(""रामनाथ  प्रसाद  साह"" OR ""Ramnath Prasad Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रामेश्‍वर राय यादव,Rameshwar Ray Yadav,सर्लाही,sarlahi,4,"(""रामेश्‍वर राय यादव"" OR ""Rameshwar Ray Yadav"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
रिंकी कुमारी साह,Rinki Kumari Sah,सर्लाही,sarlahi,4,"(""रिंकी कुमारी साह"" OR ""Rinki Kumari Sah"") (""sarlahi"" OR ""constituency"") since:2025-09-05"
